timestamp_start,timestamp_end,power,download_mbps,upload_mbps,average_speed,temp
2024-01-24 16:52:24,2024-01-24 16:52:25,161,371.244,22.972,0,9.15
2024-01-24 16:52:25,2024-01-24 16:52:26,161,375.23,23.306,0,9.15
2024-01-24 17:11:10,2024-01-24 17:11:11,72,282.244,18.534,0,9.05
2024-01-24 17:11:11,2024-01-24 17:11:12,72,272.493,21.685,0,9.05
2024-01-24 17:11:12,2024-01-24 17:11:13,72,343.095,22.647,0,9.05
2024-01-24 17:16:35,2024-01-24 17:16:36,83,203.637,20.851,23.5077753696044,9.05
2024-01-24 17:16:36,2024-01-24 17:16:37,83,218.553,19.401,23.5077753696044,9.05
2024-01-24 17:16:37,2024-01-24 17:16:38,83,195.831,17.783,23.5077753696044,9.05
2024-01-24 17:23:27,2024-01-24 17:23:28,93,193.833,9.695,20.1666618553789,9.05
2024-01-24 17:37:20,2024-01-24 17:37:21,79,24.512,6.511,0,9
2024-01-24 17:37:21,2024-01-24 17:37:22,79,94.334,7.251,0,9
2024-01-24 17:37:22,2024-01-24 17:37:23,79,202.824,7.495,0,9
2024-01-24 18:09:50,2024-01-24 18:09:51,90,131.667,12.185,0,8.85
2024-01-24 18:09:51,2024-01-24 18:09:52,90,187.635,18.082,0,8.85
2024-01-24 18:12:05,2024-01-24 18:12:06,66,308.607,11.94,0,8.8
2024-01-24 18:12:06,2024-01-24 18:12:07,66,338.763,13.671,0,8.8
2024-01-24 18:12:07,2024-01-24 18:12:08,66,313.09,13.495,0,8.8
2024-01-24 18:13:09,2024-01-24 18:13:10,93,304.373,24.152,0,8.8
2024-01-24 18:13:10,2024-01-24 18:13:11,93,382.333,23.805,0,8.8
2024-01-24 18:13:11,2024-01-24 18:13:12,93,330.935,20.476,0,8.8
2024-01-25 05:04:49,2024-01-25 05:04:50,138,355.196,34.313,0,5.65
2024-01-25 05:04:50,2024-01-25 05:04:51,138,356.949,34.221,0,5.65
2024-01-25 05:04:51,2024-01-25 05:04:52,138,355.295,34.194,0,5.65
2024-01-25 05:25:14,2024-01-25 05:25:15,70,366.907,19.818,0,5.45
2024-01-25 07:16:08,2024-01-25 07:16:09,96,183.2,10.865,53.5781621857628,4.7
2024-01-25 07:17:07,2024-01-25 07:17:08,94,162.657,17.782,44.1522998624682,4.7
2024-01-25 07:17:08,2024-01-25 07:17:09,94,254.441,18.708,44.1522998624682,4.7
2024-01-25 07:17:09,2024-01-25 07:17:10,94,271.192,22.137,44.1522998624682,4.7
2024-01-25 07:29:22,2024-01-25 07:29:23,99,317.448,24.255,0,4.55
2024-01-25 07:29:23,2024-01-25 07:29:24,99,337.976,29.282,0,4.55
2024-01-25 07:29:24,2024-01-25 07:29:25,99,337.186,29.426,0,4.55
2024-01-25 10:11:41,2024-01-25 10:11:42,79,270.187,12.65,0,5.9
2024-01-25 10:11:42,2024-01-25 10:11:43,79,337.572,20.573,0,5.9
2024-01-25 10:11:43,2024-01-25 10:11:44,79,339.612,20.225,0,5.9
2024-01-25 10:16:20,2024-01-25 10:16:21,80,352.914,16.762,0,5.9
2024-01-25 10:59:16,2024-01-25 10:59:17,95,227.255,4.911,34.4022936640394,6.2
2024-01-25 10:59:17,2024-01-25 10:59:18,95,314.493,7.332,34.4022936640394,6.2
2024-01-25 11:00:23,2024-01-25 11:00:24,48,313.681,33.084,0,6.3
2024-01-25 11:00:24,2024-01-25 11:00:25,48,310.657,32.599,0,6.3
2024-01-25 11:00:25,2024-01-25 11:00:26,48,317.116,31.134,0,6.3
2024-01-25 11:01:23,2024-01-25 11:01:24,162,294.373,11.747,0,6.3
2024-01-25 11:01:24,2024-01-25 11:01:25,162,214.411,11.001,0,6.3
2024-01-25 11:01:25,2024-01-25 11:01:26,162,61.663,8.725,0,6.3
2024-01-25 11:04:36,2024-01-25 11:04:37,101,216.043,13.519,0,6.3
2024-01-25 11:04:37,2024-01-25 11:04:38,101,241.166,11.966,0,6.3
2024-01-25 11:04:38,2024-01-25 11:04:39,101,308.638,12.442,0,6.3
2024-01-25 11:05:45,2024-01-25 11:05:46,191,232.991,7.355,0,6.3
2024-01-25 11:05:46,2024-01-25 11:05:47,191,176.274,7.623,0,6.3
2024-01-25 11:05:47,2024-01-25 11:05:48,191,209.658,7.275,0,6.3
