timestamp_start,timestamp_end,target,ip_protocol,packet_loss,packets_send,ping_avg,ping_worst,ping_best,ping_stddev,average_speed
2024-01-11 10:15:34,2024-01-11 10:15:59,131.173.23.81,v4,0,250,49.495,126.653,43.705,7.327,0
2024-01-11 10:16:31,2024-01-11 10:16:56,131.173.23.81,v4,3.2,250,56.845,85.427,43.673,7.782,0
2024-01-11 10:17:28,2024-01-11 10:17:53,131.173.23.81,v4,0.8,250,70.772,139.127,51.757,15.478,0
2024-01-11 10:18:24,2024-01-11 10:18:49,131.173.23.81,v4,0,250,58.11,92.718,43.696,10.125,0
2024-01-11 10:19:19,2024-01-11 10:19:44,131.173.23.81,v4,0,250,52.105,103.073,46.685,5.972,0
2024-01-11 10:20:37,2024-01-11 10:21:02,131.173.23.81,v4,1.6,250,62.492,190.541,47.427,22.453,0
2024-01-11 10:21:33,2024-01-11 10:21:58,131.173.23.81,v4,0,250,51.709,86.922,43.796,5.429,0
2024-01-11 10:22:29,2024-01-11 10:22:54,131.173.23.81,v4,11.6,250,70.071,164.227,53.549,12.668,0
2024-01-11 10:23:24,2024-01-11 10:23:49,131.173.23.81,v4,4,250,68.319,296.1,43.921,33.229,11.6479106776194
2024-01-11 10:24:27,2024-01-11 10:24:52,131.173.23.81,v4,1.6,250,54.243,113.932,44.666,7.197,11.5050553751321
2024-01-11 10:25:37,2024-01-11 10:26:02,131.173.23.81,v4,0,250,57.612,122.694,46.193,8.288,0
2024-01-11 10:26:56,2024-01-11 10:27:21,131.173.23.81,v4,0.4,250,52.364,104.507,43.746,6.551,0
2024-01-11 10:27:51,2024-01-11 10:28:16,131.173.23.81,v4,0.4,250,48.085,76.204,43.68,4.24,0
2024-01-11 10:28:46,2024-01-11 10:29:11,131.173.23.81,v4,1.6,250,64.464,172.745,45.801,16.181,0
2024-01-11 10:29:42,2024-01-11 10:30:07,131.173.23.81,v4,0.4,250,53.249,128.158,47.02,8.108,0
2024-01-11 10:30:37,2024-01-11 10:31:02,131.173.23.81,v4,0,250,47.412,87.725,43.673,4.031,0
2024-01-11 10:31:34,2024-01-11 10:31:59,131.173.23.81,v4,0.4,250,53.229,97.291,43.77,6.108,0
2024-01-11 10:32:52,2024-01-11 10:33:17,131.173.23.81,v4,0,250,53.756,87.802,43.681,6.88,0
2024-01-11 10:33:48,2024-01-11 10:34:13,131.173.23.81,v4,0.4,250,58.76,170.53,46.678,11.729,0
2024-01-11 10:34:44,2024-01-11 10:35:09,131.173.23.81,v4,0,250,54.619,105.7,43.885,6.425,0
2024-01-11 10:35:40,2024-01-11 10:36:05,131.173.23.81,v4,0,250,58.086,106.909,51.489,5.787,0
2024-01-11 10:36:35,2024-01-11 10:37:00,131.173.23.81,v4,1.6,250,57.644,184.779,47.096,16.433,0
2024-01-11 10:37:31,2024-01-11 10:37:56,131.173.23.81,v4,0.4,250,49.029,62.867,43.73,3.93,0
2024-01-11 10:39:49,2024-01-11 10:40:14,131.173.23.81,v4,0.4,250,50.143,100.066,43.694,5.836,0
2024-01-11 10:40:45,2024-01-11 10:41:10,131.173.23.81,v4,1.2,250,65.911,119.231,46.843,10.321,0
2024-01-11 10:41:41,2024-01-11 10:42:06,131.173.23.81,v4,2,250,53.51,194.344,43.815,12.655,0
2024-01-11 10:42:37,2024-01-11 10:43:02,131.173.23.81,v4,2,250,59.782,271.414,43.672,18.729,31.2929475788878
2024-01-11 10:43:33,2024-01-11 10:43:58,131.173.23.81,v4,2.8,250,53.867,188.933,46.773,10.204,27.0540403231618
2024-01-11 10:44:52,2024-01-11 10:45:17,131.173.23.81,v4,2,250,61.301,222.819,44.625,15.063,40.2923138480715
2024-01-11 10:45:47,2024-01-11 10:46:12,131.173.23.81,v4,10,250,57.184,99.743,43.713,8.64,31.8275399018779
2024-01-11 10:46:43,2024-01-11 10:47:08,131.173.23.81,v4,4.8,250,76.642,288.2,51.273,23.408,35.5297460102852
2024-01-11 10:47:40,2024-01-11 10:48:05,131.173.23.81,v4,12.4,250,57.757,368.23,45.201,27.282,11.4936089393707
2024-01-11 10:48:37,2024-01-11 10:49:02,131.173.23.81,v4,9.6,250,59.615,103.16,47.836,7.823,20.5429950520839
2024-01-11 10:49:35,2024-01-11 10:50:00,131.173.23.81,v4,0,250,70.367,128.935,44.771,17.408,26.4784353549037
2024-01-11 10:50:59,2024-01-11 10:51:24,131.173.23.81,v4,47.6,250,48.941,62.12,43.891,3.564,14.1088603990846
2024-01-11 10:51:55,2024-01-11 10:52:20,131.173.23.81,v4,33.2,250,53.187,68.216,43.854,5.16,9.91197869677162
2024-01-11 10:52:50,2024-01-11 10:53:15,131.173.23.81,v4,60.4,250,55.322,107.636,43.724,9.558,34.7933583140978
2024-01-11 10:53:47,2024-01-11 10:54:12,131.173.23.81,v4,5.2,250,72.602,425.566,48.261,35.405,12.3212916774589
2024-01-11 10:54:44,2024-01-11 10:55:09,131.173.23.81,v4,0,250,50.904,116.048,43.715,7.612,1.90217442925631
2024-01-11 10:55:53,2024-01-11 10:56:18,131.173.23.81,v4,0,250,50.786,80.764,43.714,5.614,0
2024-01-11 10:57:11,2024-01-11 10:57:36,131.173.23.81,v4,0.4,250,51.793,107.273,43.557,7.453,0
2024-01-11 10:58:07,2024-01-11 10:58:32,131.173.23.81,v4,0,250,52.388,89.931,43.806,4.934,0
2024-01-11 10:59:02,2024-01-11 10:59:27,131.173.23.81,v4,4,250,60.013,236.4,44.333,16.902,0
2024-01-11 10:59:58,2024-01-11 11:00:23,131.173.23.81,v4,0,250,51.035,84.13,42.799,5.162,0
2024-01-11 11:00:54,2024-01-11 11:01:19,131.173.23.81,v4,0.4,250,56.902,135.756,43.821,10.723,0
2024-01-11 11:01:50,2024-01-11 11:02:15,131.173.23.81,v4,0,250,53.12,113.134,43.073,7.595,0
2024-01-11 11:03:09,2024-01-11 11:03:34,131.173.23.81,v4,0,250,47.886,93.861,43.634,4.709,0
2024-01-11 11:04:04,2024-01-11 11:04:29,131.173.23.81,v4,1.6,250,66.113,388.919,46.56,29.195,0
2024-01-11 11:05:00,2024-01-11 11:05:25,131.173.23.81,v4,1.2,250,65.043,159.682,44.737,16.735,0
2024-01-11 11:06:10,2024-01-11 11:06:35,131.173.23.81,v4,0,250,51.451,104.333,43.647,5.571,0
2024-01-11 11:07:05,2024-01-11 11:07:30,131.173.23.81,v4,1.6,250,91.772,148.634,43.919,25.997,0
2024-01-11 11:08:01,2024-01-11 11:08:26,131.173.23.81,v4,0.8,250,56.572,151.408,44.839,8.991,0
2024-01-11 11:09:28,2024-01-11 11:09:53,131.173.23.81,v4,0.8,250,55.703,121.734,44.697,9.68,0
2024-01-11 11:10:26,2024-01-11 11:10:51,131.173.23.81,v4,0,250,51.002,114.992,42.516,6.536,0
2024-01-11 11:11:21,2024-01-11 11:11:46,131.173.23.81,v4,0,250,58.705,120.106,44.769,9.753,0
2024-01-11 11:12:16,2024-01-11 11:12:41,131.173.23.81,v4,0.8,250,54.443,99.858,44.763,5.888,0
2024-01-11 11:13:12,2024-01-11 11:13:37,131.173.23.81,v4,0,250,54.17,73.72,43.746,5.289,0
2024-01-11 11:14:08,2024-01-11 11:14:33,131.173.23.81,v4,2,250,57.686,179.927,44.086,11.157,0
2024-01-11 11:16:21,2024-01-11 11:16:46,131.173.23.81,v4,0,250,47.271,115.92,43.668,5.426,0
2024-01-11 11:17:16,2024-01-11 11:17:41,131.173.23.81,v4,0,250,49.232,71.746,43.654,4.272,0
2024-01-11 11:18:12,2024-01-11 11:18:37,131.173.23.81,v4,0,250,50.142,71.837,43.779,4.191,0
2024-01-11 11:19:07,2024-01-11 11:19:32,131.173.23.81,v4,0.8,250,63.229,141.933,43.82,12.429,0
2024-01-11 11:20:04,2024-01-11 11:20:29,131.173.23.81,v4,0,250,57.937,155.33,43.789,11.331,0
2024-01-11 11:21:23,2024-01-11 11:21:48,131.173.23.81,v4,0.4,250,51.388,273.722,43.678,21.207,0
2024-01-11 11:22:19,2024-01-11 11:22:44,131.173.23.81,v4,0,250,47.518,91.795,43.68,4.161,0
2024-01-11 11:23:14,2024-01-11 11:23:39,131.173.23.81,v4,0,250,50.845,73.461,43.807,4.741,0
2024-01-11 11:24:09,2024-01-11 11:24:34,131.173.23.81,v4,1.2,250,53.748,103.393,43.67,8.684,0
2024-01-11 11:25:05,2024-01-11 11:25:30,131.173.23.81,v4,0,250,51.587,92.73,43.674,5.732,0
2024-01-11 11:26:01,2024-01-11 11:26:26,131.173.23.81,v4,0,250,48.754,63.816,43.69,3.902,0
2024-01-11 11:27:24,2024-01-11 11:27:49,131.173.23.81,v4,0,250,47.143,80.491,43.651,3.408,0
2024-01-11 11:28:19,2024-01-11 11:28:44,131.173.23.81,v4,0,250,49.327,107.994,43.756,5.465,0
2024-01-11 11:29:29,2024-01-11 11:29:54,131.173.23.81,v4,2,250,52.253,389.103,43.611,29.664,0
2024-01-11 11:30:26,2024-01-11 11:30:51,131.173.23.81,v4,0.8,250,61.592,123.879,43.624,18.619,0
2024-01-11 11:31:22,2024-01-11 11:31:47,131.173.23.81,v4,0,250,48.489,80.924,43.663,4.905,0
2024-01-11 11:32:16,2024-01-11 11:32:41,131.173.23.81,v4,0,250,47.153,110.736,43.587,4.753,0
2024-01-11 11:33:35,2024-01-11 11:34:00,131.173.23.81,v4,0,250,55.187,116.184,46.76,7.925,0
2024-01-11 11:34:31,2024-01-11 11:34:56,131.173.23.81,v4,0,250,47.028,88.75,43.67,4.017,0
2024-01-11 11:35:26,2024-01-11 11:35:51,131.173.23.81,v4,0,250,47.169,55.813,43.687,2.453,0
2024-01-11 11:36:21,2024-01-11 11:36:46,131.173.23.81,v4,0.4,250,53.771,75.352,43.763,4.406,0
2024-01-11 11:37:16,2024-01-11 11:37:41,131.173.23.81,v4,0,250,47.777,101.682,43.666,4.627,0
2024-01-11 11:38:12,2024-01-11 11:38:37,131.173.23.81,v4,0,250,47.443,58.84,43.659,2.783,0
2024-01-11 11:39:30,2024-01-11 11:39:55,131.173.23.81,v4,0.4,250,47.659,71.206,43.762,3.224,0
2024-01-11 11:40:26,2024-01-11 11:40:51,131.173.23.81,v4,0.4,250,52.482,92.764,43.583,8.287,0
2024-01-11 11:42:16,2024-01-11 11:42:41,131.173.23.81,v4,1.6,250,51.743,232.889,43.679,14.164,0
2024-01-11 11:43:12,2024-01-11 11:43:37,131.173.23.81,v4,0,250,48.001,86.762,43.703,4.014,0
2024-01-11 11:44:07,2024-01-11 11:44:32,131.173.23.81,v4,0.4,250,50.444,103.994,43.739,6.718,5.63581296570967
2024-01-11 11:45:25,2024-01-11 11:45:50,131.173.23.81,v4,0,250,53.002,115.312,44.265,6.403,0
2024-01-11 11:47:16,2024-01-11 11:47:41,131.173.23.81,v4,0.4,250,48.81,63.772,43.732,3.944,5.59677724102274
2024-01-11 11:48:26,2024-01-11 11:48:51,131.173.23.81,v4,0,250,57.474,88.731,44.26,7.23,0
2024-01-11 11:49:22,2024-01-11 11:49:47,131.173.23.81,v4,0,250,46.865,85.958,43.603,3.522,0
2024-01-11 11:50:17,2024-01-11 11:50:42,131.173.23.81,v4,0,250,47.267,88.804,43.665,3.765,0
2024-01-11 11:52:30,2024-01-11 11:52:55,131.173.23.81,v4,0,250,56.733,103.681,44.694,8.863,0
2024-01-11 11:53:26,2024-01-11 11:53:51,131.173.23.81,v4,2.8,250,60.818,192.499,47.465,13.673,0
2024-01-11 11:56:28,2024-01-11 11:56:53,131.173.23.81,v4,0,250,47.819,120.728,43.729,5.676,0
2024-01-11 11:58:01,2024-01-11 11:58:26,131.173.23.81,v4,0.4,250,50.834,78.61,43.75,6.219,0
2024-01-11 11:59:11,2024-01-11 11:59:36,131.173.23.81,v4,0,250,52.357,96.261,46.621,6.194,0
2024-01-11 12:00:07,2024-01-11 12:00:32,131.173.23.81,v4,0.4,250,48.645,85.775,43.704,4.721,5.88473313809321
2024-01-11 12:04:13,2024-01-11 12:04:38,131.173.23.81,v4,0,250,50.084,133.79,43.743,9.877,5.9164570584045
2024-01-11 12:06:05,2024-01-11 12:06:30,131.173.23.81,v4,0,250,50.005,110.278,43.652,6.438,5.89764696993701
2024-01-11 12:08:09,2024-01-11 12:08:34,131.173.23.81,v4,0,250,47.384,73.197,43.685,3.33,0
2024-01-11 12:09:28,2024-01-11 12:09:53,131.173.23.81,v4,0,250,58.083,132.53,51.836,6.17,0
2024-01-11 12:10:23,2024-01-11 12:10:48,131.173.23.81,v4,0,250,56.39,104.288,47.254,7.337,0
2024-01-11 12:11:19,2024-01-11 12:11:44,131.173.23.81,v4,0,250,51.448,94.804,43.703,5.363,0
2024-01-11 12:12:14,2024-01-11 12:12:39,131.173.23.81,v4,0,250,47.356,99.935,43.691,4.15,0
2024-01-11 12:13:09,2024-01-11 12:13:34,131.173.23.81,v4,0,250,50.144,66.016,43.703,4.936,0
2024-01-11 12:14:04,2024-01-11 12:14:29,131.173.23.81,v4,0.4,250,53.585,117.964,43.739,7.23,0
2024-01-11 12:15:24,2024-01-11 12:15:49,131.173.23.81,v4,0,250,64.366,126.945,52.733,6.458,0
2024-01-11 12:16:20,2024-01-11 12:16:45,131.173.23.81,v4,0.4,250,53.701,85.799,43.711,8.284,0
2024-01-11 12:17:20,2024-01-11 12:17:45,131.173.23.81,v4,0,250,50.558,120.61,43.72,6.897,0
2024-01-11 12:18:17,2024-01-11 12:18:42,131.173.23.81,v4,0,250,47.595,107.886,43.686,5.035,0
2024-01-11 12:19:12,2024-01-11 12:19:37,131.173.23.81,v4,0,250,53.269,116.546,42.589,5.719,0
2024-01-11 12:20:07,2024-01-11 12:20:32,131.173.23.81,v4,0,250,49.575,94.886,43.714,4.763,0
2024-01-11 12:21:26,2024-01-11 12:21:51,131.173.23.81,v4,0.4,250,47.294,93.884,43.607,3.872,0
2024-01-11 12:22:21,2024-01-11 12:22:46,131.173.23.81,v4,0,250,48.093,108.169,43.703,4.848,0
2024-01-11 12:23:16,2024-01-11 12:23:41,131.173.23.81,v4,0.4,250,50.775,124.912,43.662,6.518,0
2024-01-11 12:24:13,2024-01-11 12:24:38,131.173.23.81,v4,0,250,47.162,79.848,43.691,3.147,0
2024-01-11 12:25:08,2024-01-11 12:25:33,131.173.23.81,v4,0,250,48.719,94.428,43.576,4.734,0
2024-01-11 12:26:03,2024-01-11 12:26:28,131.173.23.81,v4,0,250,48.476,78.693,43.705,4.284,0
2024-01-11 12:28:17,2024-01-11 12:28:42,131.173.23.81,v4,0,250,52.025,82.581,43.607,5.966,0
2024-01-11 12:29:12,2024-01-11 12:29:37,131.173.23.81,v4,0.4,250,51.078,373.158,43.703,26.076,0
2024-01-11 12:31:03,2024-01-11 12:31:28,131.173.23.81,v4,0.8,250,52.758,172.845,43.639,11.422,0
2024-01-11 12:31:59,2024-01-11 12:32:24,131.173.23.81,v4,0,250,49.55,62.146,43.687,3.42,0
2024-01-11 12:33:17,2024-01-11 12:33:42,131.173.23.81,v4,2,250,55.612,304.023,44.26,22.375,0
2024-01-11 12:34:13,2024-01-11 12:34:38,131.173.23.81,v4,0,250,48.44,63.756,43.723,3.462,0
2024-01-11 12:35:08,2024-01-11 12:35:33,131.173.23.81,v4,0,250,55.786,82.752,43.815,6.341,0
2024-01-11 12:36:03,2024-01-11 12:36:28,131.173.23.81,v4,0,250,50.351,88.581,43.629,6.702,0
2024-01-11 12:36:58,2024-01-11 12:37:23,131.173.23.81,v4,0,250,49.537,81.725,43.7,3.757,0
2024-01-11 12:37:53,2024-01-11 12:38:18,131.173.23.81,v4,0,250,47.518,88.729,43.593,3.698,0
2024-01-11 12:39:11,2024-01-11 12:39:36,131.173.23.81,v4,0,250,54.409,112.063,46.754,5.925,0
2024-01-11 12:40:06,2024-01-11 12:40:31,131.173.23.81,v4,0.4,250,49.555,92.606,43.679,5.34,0
2024-01-11 12:41:01,2024-01-11 12:41:26,131.173.23.81,v4,0,250,49.443,75.532,43.698,4.263,0
2024-01-11 12:41:56,2024-01-11 12:42:21,131.173.23.81,v4,0,250,50.929,71.959,43.739,4.049,0
2024-01-11 12:42:52,2024-01-11 12:43:17,131.173.23.81,v4,0.4,250,51.753,92.921,43.755,6.862,0
2024-01-11 12:43:47,2024-01-11 12:44:12,131.173.23.81,v4,0,250,49.386,81.506,43.657,4.192,0
2024-01-11 12:45:06,2024-01-11 12:45:31,131.173.23.81,v4,0,250,53.063,102.01,43.823,6.795,0
2024-01-11 12:46:01,2024-01-11 12:46:26,131.173.23.81,v4,0,250,48.869,81.319,43.644,4.224,0
2024-01-11 12:46:57,2024-01-11 12:47:22,131.173.23.81,v4,1.6,250,48.075,174.39,43.701,8.562,0
2024-01-11 12:47:52,2024-01-11 12:48:17,131.173.23.81,v4,0,250,47.423,93.699,43.666,4.156,0
2024-01-11 12:48:47,2024-01-11 12:49:12,131.173.23.81,v4,0,250,47.882,108.726,43.686,5.338,0
2024-01-11 12:49:43,2024-01-11 12:50:08,131.173.23.81,v4,0.4,250,52.693,73.909,46.467,4.841,0
2024-01-11 12:51:03,2024-01-11 12:51:28,131.173.23.81,v4,1.2,250,57.983,115.767,45.693,12.103,0
2024-01-11 12:51:58,2024-01-11 12:52:23,131.173.23.81,v4,0,250,49.092,97.901,43.702,4.744,0
2024-01-11 12:52:53,2024-01-11 12:53:18,131.173.23.81,v4,0.4,250,48.32,73.577,43.663,3.801,0
2024-01-11 12:53:49,2024-01-11 12:54:14,131.173.23.81,v4,2.4,250,54.205,224.006,46.746,12.829,0
2024-01-11 12:54:45,2024-01-11 12:55:10,131.173.23.81,v4,0.4,250,51.911,90.299,43.671,6.785,0
2024-01-11 12:55:54,2024-01-11 12:56:19,131.173.23.81,v4,0.4,250,50.008,101.765,43.784,6.149,0
2024-01-11 12:57:13,2024-01-11 12:57:38,131.173.23.81,v4,0,250,47.635,58.965,43.657,3.015,0
2024-01-11 12:58:08,2024-01-11 12:58:33,131.173.23.81,v4,1.2,250,92.058,470.55,43.65,54.365,0
2024-01-11 12:59:04,2024-01-11 12:59:29,131.173.23.81,v4,0,250,48.291,122.866,43.77,6.162,0
2024-01-11 13:00:00,2024-01-11 13:00:25,131.173.23.81,v4,0,250,60.426,154.143,43.763,12.535,0
2024-01-11 13:00:56,2024-01-11 13:01:21,131.173.23.81,v4,0.4,250,55.295,128.187,44.665,7.262,0
2024-01-11 13:02:06,2024-01-11 13:02:31,131.173.23.81,v4,0,250,62.782,148.36,47.375,11.343,0
2024-01-11 13:04:24,2024-01-11 13:04:49,131.173.23.81,v4,0,250,52.155,127.957,44.061,7.741,0
2024-01-11 13:05:19,2024-01-11 13:05:44,131.173.23.81,v4,0,250,52.831,158.733,46.713,8.891,0
2024-01-11 13:06:15,2024-01-11 13:06:40,131.173.23.81,v4,0.4,250,52.522,116.069,46.505,5.62,0
2024-01-11 13:07:10,2024-01-11 13:07:35,131.173.23.81,v4,0.4,250,61.592,87.989,45.194,8.685,0
2024-01-11 13:08:06,2024-01-11 13:08:31,131.173.23.81,v4,0.4,250,59.006,127.848,43.773,8.437,0
2024-01-11 13:09:24,2024-01-11 13:09:49,131.173.23.81,v4,0,250,52.388,90.96,44.54,5.065,0
2024-01-11 13:10:20,2024-01-11 13:10:45,131.173.23.81,v4,0,250,55.775,88.202,44.741,5.573,0
2024-01-11 13:11:15,2024-01-11 13:11:40,131.173.23.81,v4,0,250,54.595,108.633,43.397,6.315,0
2024-01-11 13:12:11,2024-01-11 13:12:36,131.173.23.81,v4,0,250,51.918,111.168,43.992,7.266,0
2024-01-11 13:13:06,2024-01-11 13:13:31,131.173.23.81,v4,0,250,54.936,111.671,43.503,8.749,0
2024-01-11 13:14:02,2024-01-11 13:14:27,131.173.23.81,v4,0,250,54.52,130.471,43.808,8.698,5.91756200715518
2024-01-11 13:15:20,2024-01-11 13:15:45,131.173.23.81,v4,0,250,48.169,63.607,43.68,3.611,0
2024-01-11 13:17:11,2024-01-11 13:17:36,131.173.23.81,v4,4.8,250,51.739,343.05,43.687,24.187,0
2024-01-11 13:18:07,2024-01-11 13:18:32,131.173.23.81,v4,0.4,250,50.244,102.938,43.694,6.807,0
2024-01-11 13:19:03,2024-01-11 13:19:28,131.173.23.81,v4,0.8,250,52.722,106.101,43.727,8.361,0
2024-01-11 13:19:58,2024-01-11 13:20:23,131.173.23.81,v4,0,250,50.333,96.895,43.745,5.775,0
2024-01-11 13:21:16,2024-01-11 13:21:41,131.173.23.81,v4,0,250,53.467,107.72,44.49,6.791,11.5233900553092
2024-01-11 13:23:08,2024-01-11 13:23:33,131.173.23.81,v4,0,250,47.997,65.616,43.748,3.299,0
2024-01-11 13:24:21,2024-01-11 13:24:46,131.173.23.81,v4,0.4,250,53.829,102.449,43.572,8.657,0
2024-01-11 13:25:17,2024-01-11 13:25:42,131.173.23.81,v4,0,250,47.452,60.6,43.683,2.865,0
2024-01-11 13:26:12,2024-01-11 13:26:37,131.173.23.81,v4,0,250,47.802,66.627,43.697,3.485,0
2024-01-11 13:27:31,2024-01-11 13:27:56,131.173.23.81,v4,1.2,250,52.014,109.725,43.784,7.787,0
2024-01-11 13:28:26,2024-01-11 13:28:51,131.173.23.81,v4,0.8,250,47.517,75.822,43.696,3.73,0
2024-01-11 13:29:22,2024-01-11 13:29:47,131.173.23.81,v4,0,250,49.396,69.064,43.5,4.688,0
2024-01-11 13:30:17,2024-01-11 13:30:42,131.173.23.81,v4,0,250,48.501,72.815,43.644,4.146,0
2024-01-11 13:31:12,2024-01-11 13:31:37,131.173.23.81,v4,0,250,51.785,118.812,47.735,5.077,0
2024-01-11 13:32:07,2024-01-11 13:32:32,131.173.23.81,v4,0,250,51.701,82.474,44.043,4.969,0
2024-01-11 13:33:26,2024-01-11 13:33:51,131.173.23.81,v4,4,250,62.711,414.549,43.567,37.957,5.77288958460799
2024-01-11 13:35:17,2024-01-11 13:35:42,131.173.23.81,v4,0,250,47.531,98.669,43.647,4.947,0
2024-01-11 13:36:12,2024-01-11 13:36:37,131.173.23.81,v4,0,250,47.99,65.775,43.731,3.499,0
2024-01-11 13:37:07,2024-01-11 13:37:32,131.173.23.81,v4,0,250,52.912,82.78,43.679,6.207,0
2024-01-11 13:38:03,2024-01-11 13:38:28,131.173.23.81,v4,0.4,250,50.121,77.465,43.725,4.535,0
2024-01-11 13:40:32,2024-01-11 13:40:57,131.173.23.81,v4,0,250,48.081,101.804,43.659,5.909,0
2024-01-11 13:41:27,2024-01-11 13:41:52,131.173.23.81,v4,0.4,250,47.974,75.449,43.622,3.571,0
2024-01-11 13:42:22,2024-01-11 13:42:47,131.173.23.81,v4,0,250,51.082,87.975,43.671,4.945,0
2024-01-11 13:43:32,2024-01-11 13:43:57,131.173.23.81,v4,0,250,48.918,105.712,43.733,6.206,0
2024-01-11 13:44:50,2024-01-11 13:45:15,131.173.23.81,v4,0.4,250,50.258,119.497,43.702,7.466,0
2024-01-11 13:45:46,2024-01-11 13:46:11,131.173.23.81,v4,0,250,60.478,133.398,45.469,10.891,0
2024-01-11 13:46:41,2024-01-11 13:47:06,131.173.23.81,v4,0.4,250,56.153,95.793,46.629,5.747,0
2024-01-11 13:47:36,2024-01-11 13:48:01,131.173.23.81,v4,0.4,250,49.464,124.823,43.701,6.918,5.63767388009006
2024-01-11 13:48:32,2024-01-11 13:48:57,131.173.23.81,v4,0,250,49.949,114.795,43.647,6.729,0
2024-01-11 13:50:46,2024-01-11 13:51:11,131.173.23.81,v4,0,250,47.303,74.873,43.715,3.382,0
2024-01-11 13:51:41,2024-01-11 13:52:06,131.173.23.81,v4,0.8,250,57.02,87.968,47.844,6.147,0
2024-01-11 13:52:36,2024-01-11 13:53:01,131.173.23.81,v4,8.8,250,50.095,124.68,43.74,6.158,0
2024-01-11 13:53:32,2024-01-11 13:53:57,131.173.23.81,v4,0,250,47.177,102.666,43.683,5.157,0
2024-01-11 13:54:27,2024-01-11 13:54:52,131.173.23.81,v4,0.4,250,46.85,58.918,43.721,2.377,0
2024-01-11 13:55:22,2024-01-11 13:55:47,131.173.23.81,v4,0,250,48.115,95.166,43.65,4.268,0
2024-01-11 13:56:40,2024-01-11 13:57:05,131.173.23.81,v4,0.8,250,48.976,78.859,43.74,4.443,0
2024-01-11 13:57:36,2024-01-11 13:58:01,131.173.23.81,v4,0,250,53.593,122.569,41.852,6.901,0
2024-01-11 13:58:32,2024-01-11 13:58:57,131.173.23.81,v4,0.4,250,53.426,87.764,46.744,5.268,0
2024-01-11 13:59:27,2024-01-11 13:59:52,131.173.23.81,v4,1.2,250,56.06,88.1,44.349,9.155,5.73903038822778
2024-01-11 14:00:22,2024-01-11 14:00:47,131.173.23.81,v4,0,250,51.14,110.554,43.744,6.68,0
2024-01-11 14:01:18,2024-01-11 14:01:43,131.173.23.81,v4,0,250,47.087,72.924,43.597,2.846,0
2024-01-11 14:02:38,2024-01-11 14:03:03,131.173.23.81,v4,0,250,56.081,113.751,45.682,8.867,5.69393704419859
2024-01-11 14:04:29,2024-01-11 14:04:54,131.173.23.81,v4,0,250,50.804,125.513,43.629,8.076,0
2024-01-11 14:05:24,2024-01-11 14:05:49,131.173.23.81,v4,0,250,54.488,102.788,44.47,6.016,0
2024-01-11 14:06:20,2024-01-11 14:06:45,131.173.23.81,v4,0,250,57.611,92.872,47.665,5.588,0
2024-01-11 14:07:16,2024-01-11 14:07:41,131.173.23.81,v4,0,250,53.343,81.462,43.706,6.083,0
2024-01-11 14:08:49,2024-01-11 14:09:14,131.173.23.81,v4,23.6,250,70.107,129.262,49.465,9.058,0
2024-01-11 14:09:45,2024-01-11 14:10:10,131.173.23.81,v4,0.4,250,53.502,78.906,47.24,5.002,5.86678890911552
2024-01-11 14:11:51,2024-01-11 14:12:16,131.173.23.81,v4,1.2,250,63.064,101.874,53.777,5.949,0
2024-01-11 14:12:47,2024-01-11 14:13:12,131.173.23.81,v4,0.4,250,54.677,108.655,46.874,6.519,0
2024-01-11 14:15:01,2024-01-11 14:15:26,131.173.23.81,v4,1.2,250,55.278,107.963,45.252,7.307,0
2024-01-11 14:15:58,2024-01-11 14:16:23,131.173.23.81,v4,0.4,250,53.348,88.512,46.444,5.49,0
2024-01-11 14:17:09,2024-01-11 14:17:34,131.173.23.81,v4,0.8,250,61.896,117.678,47.439,7.328,0
2024-01-11 14:18:04,2024-01-11 14:18:29,131.173.23.81,v4,0,250,54.97,113.074,44.527,8.354,0
2024-01-11 14:19:00,2024-01-11 14:19:25,131.173.23.81,v4,0,250,50.692,70.879,43.713,5.968,0
2024-01-11 14:20:18,2024-01-11 14:20:43,131.173.23.81,v4,0.4,250,52.484,98.713,46.615,5.656,0
2024-01-11 14:21:14,2024-01-11 14:21:39,131.173.23.81,v4,0,250,49.608,86.354,42.573,4.757,0
2024-01-11 14:22:09,2024-01-11 14:22:34,131.173.23.81,v4,0.4,250,59.021,84.93,45.744,7.241,0
2024-01-11 14:23:05,2024-01-11 14:23:30,131.173.23.81,v4,0,250,54.515,129.376,44.7,9.897,0
2024-01-11 14:24:00,2024-01-11 14:24:25,131.173.23.81,v4,0,250,66.464,126.545,46.93,13.584,26.0711795885747
2024-01-11 14:24:56,2024-01-11 14:25:21,131.173.23.81,v4,0.8,250,47.173,100.61,43.669,4.449,27.9618755821428
2024-01-11 14:26:15,2024-01-11 14:26:40,131.173.23.81,v4,0,250,62.604,109.986,55.185,5.956,33.280544561265
2024-01-11 14:27:12,2024-01-11 14:27:37,131.173.23.81,v4,0,250,53.472,110.886,46.716,5.775,17.454071696208
2024-01-11 14:28:07,2024-01-11 14:28:32,131.173.23.81,v4,2,250,59.038,208.367,43.859,15.32,15.8877473456115
2024-01-11 14:29:03,2024-01-11 14:29:28,131.173.23.81,v4,0.4,250,57.835,176.889,45.887,9.777,15.305041152306
